season,event_name,event_id,school,wrestler_name,weight_class,place,points_scored,wins,losses,matches_wrestled
2025,2025 NAIA Women's National Championships,923487132,Grand View,Tristan Nitta,110,7th,14.5,4,2,6
2025,2025 NAIA Women's National Championships,923487132,Grand View,Cailin Campbell,117,Did not place,3.5,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Grand View,Mayangelie Colon,117,4th,19.5,4,2,6
2025,2025 NAIA Women's National Championships,923487132,Grand View,Catharine Campbell,124,4th,19.0,5,2,7
2025,2025 NAIA Women's National Championships,923487132,Grand View,Maya Davis,124,7th,11.5,3,2,5
2025,2025 NAIA Women's National Championships,923487132,Grand View,Krista Warren,145,Did not place,4.0,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Grand View,Emmalee Spurgeon,160,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Grand View,Olivia Brown,207,3rd,17.5,5,1,6
2025,2025 NAIA Women's National Championships,923487132,Grand View,Bella Porcelli,207,Did not place,6.0,2,2,4
2025,2025 NAIA Women's National Championships,923487132,Hastings,Larissa Kaz,131,8th,12.5,4,3,7
2025,2025 NAIA Women's National Championships,923487132,Hastings,Reagen Gallaway,138,4th,16.0,3,2,5
2025,2025 NAIA Women's National Championships,923487132,Hastings,Tabitha Wood,138,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Hastings,Emma Stice,145,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Hastings,Lisa Hoeflich,145,Did not place,1.0,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Hastings,Isabella Deeds,160,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Hastings,Marissa Patterson,180,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Hastings,Taylor Rickley,207,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Makayla Young,103,4th,16.5,3,2,5
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Tehani Soares,110,4th,14.5,4,2,6
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Allison Hancher,110,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Rose Kaplan,124,6th,12.0,4,3,7
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Andrea Hernandez,131,Did not place,7.5,3,2,5
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Hannah Seitzinger,131,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Catherine Mcnulty,180,Did not place,3.5,2,2,4
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Grace Doering,180,Did not place,2.5,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Indiana Tech,Riley Dempewolf,207,2nd,16.0,3,1,4
2025,2025 NAIA Women's National Championships,923487132,Jamestown,Ann Meiman,145,Did not place,2.5,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Jamestown,Allyssa Johnson,160,6th,12.5,2,3,5
2025,2025 NAIA Women's National Championships,923487132,Jamestown,Grace Todhunter,207,Did not place,0.0,0,2,2
2025,2025 NAIA Women's National Championships,923487132,Life,Katherine Hernandez,103,Did not place,4.0,2,2,4
2025,2025 NAIA Women's National Championships,923487132,Life,Anaya Falcon,110,2nd,18.0,4,1,5
2025,2025 NAIA Women's National Championships,923487132,Life,Salyna Shotwell,117,2nd,22.0,3,1,4
2025,2025 NAIA Women's National Championships,923487132,Life,Anna Krejsa,124,Did not place,3.0,1,2,3
2025,2025 NAIA Women's National Championships,923487132,Life,Ariana Martinez,124,8th,10.0,3,3,6
2025,2025 NAIA Women's National Championships,923487132,Life,Sarah Savidge,131,6th,14.0,4,3,7
2025,2025 NAIA Women's National Championships,923487132,Life,Olivia Mottley,131,5th,15.0,5,2,7
2025,2025 NAIA Women's National Championships,923487132,Life,Zaynah Mcbryde,138,1st,24.5,4,0,4
2025,2025 NAIA Women's National Championships,923487132,Life,Jamilah Mcbryde,145,2nd,22.5,4,1,5
2025,2025 NAIA Women's National Championships,923487132,Life,Latifah Mcbryde,160,1st,23.0,4,0,4
2025,2025 NAIA Women's National Championships,923487132,Life,Reka Busa,180,7th,12.0,3,2,5
2025,2025 NAIA Women's National Championships,923487132,Life,Savannah Isaac,207,1st,24.0,4,0,4
